status,name,address,website,phone,email,first_name,last_name,job_title,email_verified,personal_email,google_rating,google_reviews,yelp_rating,yelp_reviews,fb_rating,fb_reviews,fb_likes,fb_checkins,fb_followers,is_title,is_description,is_adwords,is_facebook_ads,is_twitter_ads,is_linkedin_ads,is_bing_ads,is_robot,is_ssl,is_wordpress,fb_url,twitter_url,linkedin_url,youtube_url,instagram_url,category,search_type,crawler_status,women_owned,black_owned,business_id
,"Mendoza’s Tree Service","Salinas, CA 93906",,4086184361,,,,,,,,,4.7,13,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95532495
,"Reasonable Tree Services","Concord, CA 94520",,8009156563,,,,,,,5,12,4.7,122,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95532932
,"Costello’s Tree Service","450 Taraval St PMB 292 San Francisco, CA 94116",,4156648733,,,,,,,,,1.8,8,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Landscaping,yelp,,0,0,95532556
,"Tree to Table","45 Loomis St, San Francisco, CA 94124",,4156486075,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Kitchen Cabinets &amp; Equipment-Household,Kitchen Cabinets &amp; Equipment-Wholesale &amp; Manufacturers",yellowpages,,0,0,95534093
,"Sam’s Work Force","Ceres, CA 95307",,2099717129,,,,,,,,,4.9,8,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Demolition Services,Stucco Services,Environmental Abatement",yelp,,0,0,95539100
,"Urban Tree Care","Vallejo, CA 94589",,7075627721,,,,,,,4.8,23,4.9,139,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95531769
,"B&L Tree Service","Colma, CA 94014",,6503024483,,,,,,,,,5,2,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95531538
,"Eagle Tree Service",,,5103950170,,,,,,,4.9,47,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,343604174
,"Edelmar’s Gardening Landscape","San Francisco, CA 94110",,4159424324,,,,,,,,,4.7,24,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Landscaping,Masonry/Concrete",yelp,,0,0,91931780
,"Nguyen’s-Giup Gardening Services","San Bruno, CA 94066",,6507320747,,,,,,,,,4.8,22,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Gardeners,Landscaping",yelp,,0,0,94028111
,"Guastucci Tree Services","34 28th St, San Francisco, CA 94110",,4152712980,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,google-places,,0,0,43660080
,"Donato Gardening","455 Eastmoor Ave Apt. 205 Daly City, CA 94015",,6508341481,,,,,,,,,5,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services,Landscaping,Gardeners",yelp,,0,0,95539661
,"Superior Tree Service","San Jose, CA 95132",,4085923364,,,,,,,,,3.9,123,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95530161
,TruGreen,"Serving theSan Francisco Area",,8774968169,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Service,Lawn Maintenance,Pest Control Services-Commercial & Industrial",yellowpages,,0,0,125468280
,"HMC Landscaping","Cotati, CA 94928",,7074790998,,,,,,,,,5,5,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Lawn Services,Tree Services",yelp,,0,0,94196720
,"Arborist View Tree Care","Menlo Park, CA 94025",,6503802297,arboristviewtreecare.com@privacy.above.com,,,,,,,,4.9,50,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Tree Services",yelp,,0,0,95530019
,"Trees Unlimited","Napa, CA 94559",,7073222886,,,,,,,,,5,3,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95533684
,"Santos Hauling","San Francisco, CA 94131",,4156565716,,,,,,,,2,5,823,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Junk Removal & Hauling,Demolition Services,Landscaping",yelp,,0,0,91926413
,"Good Deal Clean-Up & Tree Services","San Francisco, CA 94124",,6282221295,,,,,,,,,5,16,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95531452
,"Urizar Tree Service","San Francisco, CA 94114",,6507710902,,,,,,,,,2.3,3,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95533608
,"Eduardo Mora’s Tree Service","San Francisco, CA 94122",,6506366619,,,,,,,,,3.9,7,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services,Fences & Gates",yelp,,0,0,95532572
,"Francisco's full tree service INC","4200 The Woods Dr, San Jose, CA 95136",,4087578268,,,,,,,5,4,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,489959032
,"A Urban Roots Gardener","PO Box 590266, San Francisco, CA 94159",,4152032741,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Service,Landscaping & Lawn Services,Gardeners",yellowpages,,0,0,107894988
,"Silverback Tree Service Inc.","1250 Thomas Ave, San Francisco, CA 94124",,4155080821,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Service",yellowpages,,0,0,107894283
,"Perez Tree Service","Oakland, CA 94605",,8434257985,,,,,,,,,4.9,34,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Gardeners,Landscaping,Tree Services",yelp,,0,0,93118599
,"The Tree Guys","Serving theSan Francisco Area",,4154570436,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Service",yellowpages,,0,0,239162777
,"Julio’s Landscape Maintenance","San Francisco, CA 94112",,6502013053,,,,,,,,,5,4,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Landscaping,yelp,,0,0,95539952
,"Aff Building Services","22 Bellam Blvd San Rafael, CA 94901",,7078673406,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Office Cleaning,Tree Services,Landscaping",yelp,,0,0,94197037
,"Gonzales Tree Service - Stump Grinding, Tree Removal Service & Retaining Wall Supplier",,,5104676891,,,,,,,5,4,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,343613357
,"Angeles Tree Service","San Jose, CA 95127",,4083865125,,,,,,,,,4.8,93,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Tree Services",yelp,,0,0,95529235
,"Rob & Rick’s Tree Removal Service","Oakland, CA 94612",,5108006649,,,,,,,,,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95533606
,"Apex Tree Care","Concord, CA 94520",,9255321789,apextreecare11@gmail.com,,,,,,5,5,5,142,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,https://www.google.com/url?q=https%3A%2F%2Fwww.instagram.com%2Fapextreecareinc%2F&sa=D&sntz=1&usg=AOvVaw1X5PF4g3pLJDpdHehh5ZUE,"Tree Services,Artificial Turf,Masonry/Concrete",yelp,,0,0,91931774
,"Farias Gardening","Petaluma, CA 94954",,7077792686,,,,,,,,,4.5,23,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Landscaping,Masonry/Concrete,Fences & Gates",yelp,,0,0,94196689
,"Garcia Professional Tree Service","Oakland, CA 94610",,5109150201,,,,,,,,,4.8,241,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Tree Services",yelp,,0,0,95530539
,"Redwood City Tree Service",,,6503999601,,,,,,,5,44,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,554786518
,"A&M Hauling & Demolition","San Francisco, CA 94131",,4153682411,,,,,,,,,5,317,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,yelp,,0,0,91926871
